epoch,accuracy,loss,val_accuracy,val_loss
0,0.08443008363246918,2.9688055515289307,0.20483091473579407,2.8927206993103027
1,0.20070505142211914,2.755120277404785,0.42801931500434875,2.555124044418335
2,0.40417155623435974,2.3101818561553955,0.6318840384483337,1.957943081855774
3,0.587250292301178,1.785756230354309,0.7449275255203247,1.4126487970352173
4,0.7096357345581055,1.3329421281814575,0.825120747089386,1.0128543376922607
5,0.7920094132423401,0.9982765913009644,0.8714975714683533,0.7158620953559875
6,0.8446533679962158,0.7643309831619263,0.9101449251174927,0.5328479409217834
7,0.8766157627105713,0.6029984354972839,0.92946857213974,0.41381457448005676
8,0.9092244505882263,0.46813803911209106,0.9449275135993958,0.32278579473495483
9,0.9317861199378967,0.3728238046169281,0.9497584700584412,0.2649886906147003
10,0.9511750936508179,0.29257020354270935,0.9603864550590515,0.21353155374526978
11,0.9605170488357544,0.23668581247329712,0.9652174115180969,0.1755441278219223
12,0.9671562910079956,0.19886112213134766,0.9652174115180969,0.15252821147441864
13,0.9738543033599854,0.16550950706005096,0.9681159257888794,0.13436654210090637
14,0.9776145815849304,0.14312103390693665,0.9700483083724976,0.12115088105201721
15,0.9806697964668274,0.12475736439228058,0.9719806909561157,0.10996883362531662
16,0.9852526187896729,0.10785119235515594,0.9729468822479248,0.10094806551933289
17,0.9870740175247192,0.09575628489255905,0.9729468822479248,0.09300561994314194
18,0.9883078932762146,0.08551134914159775,0.9748792052268982,0.08678551018238068
19,0.9892479181289673,0.07578812539577484,0.9768115878105164,0.081851527094841
20,0.991304337978363,0.06968116015195847,0.9787439703941345,0.07871204614639282
21,0.9928319454193115,0.06250764429569244,0.9797101616859436,0.07359965890645981
22,0.993184506893158,0.05768248811364174,0.9826086759567261,0.06932084262371063
23,0.9950646162033081,0.05095645785331726,0.9806763529777527,0.06849837303161621
24,0.9951233863830566,0.047517597675323486,0.981642484664917,0.06582172214984894
25,0.9958872199058533,0.04328538477420807,0.981642484664917,0.06389372795820236
26,0.9962397217750549,0.04128957539796829,0.981642484664917,0.06223816052079201
27,0.9957696795463562,0.039008427411317825,0.981642484664917,0.06008141115307808
28,0.9971210360527039,0.03475170210003853,0.9826086759567261,0.058990683406591415
29,0.9970622658729553,0.03361081704497337,0.981642484664917,0.058313917368650436
30,0.9972385168075562,0.03124248795211315,0.9826086759567261,0.05864812806248665
31,0.9974148273468018,0.0299278125166893,0.9835748672485352,0.05567463859915733
32,0.9974735379219055,0.027997858822345734,0.9826086759567261,0.05457620322704315
33,0.9985311627388,0.02527458220720291,0.9826086759567261,0.05544827878475189
34,0.9986486434936523,0.023986712098121643,0.9826086759567261,0.053301967680454254
35,0.9979435801506042,0.02436049096286297,0.9826086759567261,0.05207596719264984
36,0.9982961416244507,0.022828906774520874,0.9826086759567261,0.051864877343177795
37,0.9987074136734009,0.02089984156191349,0.9826086759567261,0.05024923384189606
38,0.998413622379303,0.021238531917333603,0.9826086759567261,0.051251523196697235
39,0.9989424347877502,0.02010257914662361,0.9835748672485352,0.05071184039115906
40,0.9987661838531494,0.018385162577033043,0.9826086759567261,0.05027361214160919
41,0.9988836646080017,0.01788361184298992,0.9826086759567261,0.04947108030319214
42,0.9992949366569519,0.017298616468906403,0.9835748672485352,0.04872090741991997
43,0.9991186857223511,0.016693871468305588,0.9826086759567261,0.04852623492479324
44,0.999001145362854,0.016096709296107292,0.9826086759567261,0.04682384803891182
45,0.999412477016449,0.015341621823608875,0.9845410585403442,0.04711989313364029
46,0.9994711875915527,0.01483166590332985,0.9835748672485352,0.04649300128221512
47,0.9991186857223511,0.01462579146027565,0.9855072498321533,0.0463106594979763
48,0.999412477016449,0.01370413787662983,0.9845410585403442,0.04734961688518524
49,0.9990599155426025,0.01379509549587965,0.9864734411239624,0.04454629495739937
