epoch,accuracy,loss,val_accuracy,val_loss
0,0.07414805889129639,2.997349739074707,0.2231884002685547,2.8661694526672363
1,0.2171562910079956,2.545905113220215,0.6560386419296265,1.6085574626922607
2,0.5355464220046997,1.4020540714263916,0.8705313801765442,0.47522807121276855
3,0.7478848695755005,0.7321413159370422,0.7942029237747192,0.5088481307029724
4,0.8471210598945618,0.4405086636543274,0.9497584700584412,0.19310081005096436
5,0.8958871960639954,0.3111298382282257,0.9613526463508606,0.14469686150550842
6,0.9243243336677551,0.22676604986190796,0.9652174115180969,0.130658358335495
7,0.9427144527435303,0.1774192601442337,0.9729468822479248,0.11071757972240448
8,0.9558754563331604,0.13996410369873047,0.9787439703941345,0.07871311902999878
9,0.9650411009788513,0.1100543811917305,0.9787439703941345,0.06700676679611206
10,0.9725617170333862,0.09326980262994766,0.9855072498321533,0.04357295483350754
11,0.9765570163726807,0.07869729399681091,0.9806763529777527,0.056094277650117874
12,0.9786721467971802,0.07093104720115662,0.9855072498321533,0.04171207547187805
13,0.981022298336029,0.05992986261844635,0.9845410585403442,0.04821474850177765
14,0.9823736548423767,0.05544382706284523,0.9893719553947449,0.03448917344212532
15,0.9854289293289185,0.05147736147046089,0.990338146686554,0.03804326057434082
16,0.9883078932762146,0.03953472897410393,0.990338146686554,0.035814590752124786
17,0.9880728721618652,0.04086461290717125,0.9864734411239624,0.04472527652978897
18,0.9901292324066162,0.037073131650686264,0.9893719553947449,0.03485826402902603
19,0.9910105466842651,0.03343334048986435,0.9884058237075806,0.03082391247153282
20,0.990716814994812,0.030630525201559067,0.991304337978363,0.03910239413380623
21,0.9901292324066162,0.03176475688815117,0.991304337978363,0.029394278302788734
22,0.9917743802070618,0.028547970578074455,0.9932367205619812,0.018316926434636116
23,0.9907755851745605,0.030199524015188217,0.991304337978363,0.022176025435328484
24,0.993184506893158,0.024154065176844597,0.990338146686554,0.033455464988946915
25,0.992303192615509,0.02450207807123661,0.9893719553947449,0.025505000725388527
26,0.9939482808113098,0.021071238443255424,0.9893719553947449,0.050347428768873215
27,0.9925969243049622,0.024228917434811592,0.991304337978363,0.03030060976743698
