epoch,accuracy,loss,val_accuracy,val_loss
0,0.8804348111152649,0.4322388768196106,0.990338146686554,0.03050238825380802
1,0.9957109093666077,0.018354186788201332,0.9884058237075806,0.03790595382452011
2,0.9955346584320068,0.015210175886750221,0.9855072498321533,0.05201999098062515
3,0.996827244758606,0.011944732628762722,0.9971014261245728,0.012249980121850967
4,0.9958284497261047,0.01608607918024063,0.991304337978363,0.03449120372533798
5,0.997826099395752,0.007878996431827545,0.9961352944374084,0.00879921019077301
6,0.9995299577713013,0.002435374306514859,0.9971014261245728,0.014805248938500881
7,0.9992949366569519,0.002210866892710328,0.9864734411239624,0.04442600533366203
8,0.9950646162033081,0.018886055797338486,0.9971014261245728,0.00821510050445795
9,0.9992949366569519,0.0025175479240715504,0.9951691031455994,0.028083516284823418
10,0.9997062087059021,0.0014137011021375656,1.0,0.0011181241134181619
11,0.9997062087059021,0.0013449839316308498,0.9961352944374084,0.01842145249247551
12,0.9966509938240051,0.014865399338304996,0.9990338087081909,0.0045900773257017136
13,0.999001145362854,0.004992913920432329,1.0,0.0007607368752360344
14,0.9988836646080017,0.006262059789150953,0.9980676174163818,0.005942624993622303
15,0.999001145362854,0.004500317852944136,0.9971014261245728,0.009325920604169369
16,0.9992361664772034,0.0035191713832318783,0.9980676174163818,0.003864804282784462
17,0.9985311627388,0.006199633702635765,0.9922705292701721,0.023319249972701073
18,0.9990599155426025,0.0037143367808312178,1.0,0.0007837719167582691
