epoch,accuracy,loss,val_accuracy,val_loss
0,0.5616921186447144,1.5194206237792969,0.8792270421981812,0.40158626437187195
1,0.9474148154258728,0.18611888587474823,0.9758453965187073,0.05658513307571411
2,0.9850175976753235,0.061295267194509506,0.9855072498321533,0.09985901415348053
3,0.9841362833976746,0.05210350826382637,0.966183602809906,0.13274073600769043
4,0.9920681715011597,0.0322430245578289,0.990338146686554,0.0219741091132164
5,0.9905992746353149,0.03545128554105759,0.966183602809906,0.11207342147827148
6,0.9853113889694214,0.052198220044374466,0.9806763529777527,0.05232284963130951
7,0.9926556944847107,0.025140181183815002,0.990338146686554,0.023607546463608742
8,0.9941245317459106,0.02434839867055416,1.0,0.0041307262144982815
9,0.9967685341835022,0.015028451569378376,0.990338146686554,0.028824055567383766
10,0.9985311627388,0.004465525504201651,0.9855072498321533,0.060894500464200974
11,0.9950058460235596,0.015460573136806488,0.9275362491607666,0.20621426403522491
12,0.9958872199058533,0.015796463936567307,0.9806763529777527,0.1401197910308838
13,0.9923619031906128,0.03388996794819832,0.9758453965187073,0.08830732852220535
