epoch,accuracy,loss,val_accuracy,val_loss
0,0.17232666909694672,2.7707297801971436,0.6628019213676453,2.00386381149292
1,0.6086369156837463,1.584673523902893,0.8763285279273987,0.6951682567596436
2,0.8478260636329651,0.6959059238433838,0.9420289993286133,0.2638702094554901
3,0.9323737025260925,0.335837185382843,0.9681159257888794,0.13813063502311707
4,0.9606932997703552,0.19779345393180847,0.9826086759567261,0.07831884920597076
5,0.9771445393562317,0.12853683531284332,0.9845410585403442,0.058696042746305466
6,0.9843713045120239,0.09259483963251114,0.991304337978363,0.038924481719732285
7,0.9904817938804626,0.0664200633764267,0.9942029118537903,0.030174922198057175
8,0.9937132596969604,0.05078613758087158,0.9942029118537903,0.028574209660291672
9,0.9957696795463562,0.03918859362602234,0.9932367205619812,0.025822242721915245
10,0.9955934286117554,0.03422195091843605,0.9942029118537903,0.023230265825986862
11,0.9972385168075562,0.026814699172973633,0.9942029118537903,0.02194645069539547
12,0.9974148273468018,0.02373323403298855,0.9922705292701721,0.021915575489401817
13,0.9987074136734009,0.020577751100063324,0.9951691031455994,0.015428113751113415
14,0.9980023503303528,0.019100606441497803,0.9942029118537903,0.018460286781191826
15,0.9982373714447021,0.017539910972118378,0.9942029118537903,0.014782361686229706
16,0.9990599155426025,0.014587903395295143,0.9951691031455994,0.015352251008152962
17,0.9991774559020996,0.013535219244658947,0.9951691031455994,0.015198501758277416
18,0.9987074136734009,0.012858052738010883,0.9951691031455994,0.015256531536579132
19,0.9991186857223511,0.0118422145023942,0.9951691031455994,0.017170848324894905
20,0.9992361664772034,0.010944307781755924,0.9951691031455994,0.01387162134051323
21,0.999001145362854,0.010106976144015789,0.9951691031455994,0.016134079545736313
22,0.9992361664772034,0.009069620631635189,0.9961352944374084,0.014149398542940617
23,0.9995887279510498,0.008462443016469479,0.9961352944374084,0.0150061696767807
24,0.9995887279510498,0.008172997273504734,0.9961352944374084,0.013618163764476776
25,0.9995887279510498,0.00769274914637208,0.9961352944374084,0.013303636573255062
26,0.999412477016449,0.007424378767609596,0.9951691031455994,0.016468722373247147
27,0.9997649788856506,0.006592360325157642,0.9951691031455994,0.015173476189374924
28,0.9999412298202515,0.006310487166047096,0.9961352944374084,0.013333835639059544
29,0.9996474981307983,0.006141095422208309,0.9961352944374084,0.014496516436338425
30,0.9998237490653992,0.005693790502846241,0.9942029118537903,0.014200279489159584
