epoch,accuracy,loss,val_accuracy,val_loss
0,0.22978848218917847,2.5060300827026367,0.7449275255203247,0.901496410369873
1,0.7663336992263794,0.7080549597740173,0.9439613819122314,0.19086529314517975
2,0.9080493450164795,0.2832324802875519,0.9594202637672424,0.130031555891037
3,0.9524089097976685,0.1527276635169983,0.9739130139350891,0.08431938290596008
4,0.9671562910079956,0.10462123900651932,0.9797101616859436,0.04858260229229927
5,0.9789659380912781,0.06926152110099792,0.9855072498321533,0.04583781212568283
6,0.9821974039077759,0.05764605104923248,0.9893719553947449,0.03170468658208847
7,0.9871327877044678,0.040520306676626205,0.991304337978363,0.02905033901333809
8,0.9903642535209656,0.03367387503385544,0.9835748672485352,0.05808958783745766
9,0.9901880025863647,0.03254617378115654,0.991304337978363,0.03284382075071335
10,0.9926556944847107,0.02366109937429428,0.9874396324157715,0.045279596000909805
11,0.9941245317459106,0.018407724797725677,0.991304337978363,0.034017276018857956
12,0.9954758882522583,0.016791610047221184,0.990338146686554,0.03044162690639496
