epoch,accuracy,loss,val_accuracy,val_loss
0,0.11175087839365005,2.913339614868164,0.5053139925003052,2.314472198486328
1,0.5338425636291504,1.4872101545333862,0.886956512928009,0.5112740397453308
2,0.8072267770767212,0.5758365988731384,0.9594202637672424,0.18812569975852966
3,0.8955934047698975,0.31973379850387573,0.9690821170806885,0.13751016557216644
4,0.9310223460197449,0.21335101127624512,0.9652174115180969,0.13077835738658905
5,0.9545828700065613,0.15260592103004456,0.9768115878105164,0.09225746989250183
6,0.966509997844696,0.11717883497476578,0.9826086759567261,0.04983074218034744
7,0.97115159034729,0.09290145337581635,0.9835748672485352,0.04477450251579285
8,0.9800822734832764,0.06930263340473175,0.9845410585403442,0.04759220406413078
9,0.983489990234375,0.06031922996044159,0.990338146686554,0.036238592118024826
10,0.985076367855072,0.05167797580361366,0.9806763529777527,0.057463355362415314
11,0.9866039752960205,0.046453092247247696,0.990338146686554,0.02836758829653263
12,0.9867215156555176,0.04290083423256874,0.9884058237075806,0.03188503161072731
13,0.9898355007171631,0.036942847073078156,0.9893719553947449,0.03510591760277748
14,0.9907755851745605,0.03351310268044472,0.991304337978363,0.033350370824337006
15,0.9923619031906128,0.028131235390901566,0.9932367205619812,0.022731825709342957
16,0.9930081963539124,0.02484811842441559,0.9942029118537903,0.020611165091395378
17,0.9936545491218567,0.023638594895601273,0.991304337978363,0.028181232511997223
18,0.9936545491218567,0.023155715316534042,0.9951691031455994,0.019137660041451454
19,0.9937132596969604,0.021838046610355377,0.9951691031455994,0.01619614288210869
20,0.9950646162033081,0.019078420475125313,0.991304337978363,0.022337710484862328
21,0.9945358633995056,0.019865646958351135,0.9951691031455994,0.016904406249523163
22,0.995358407497406,0.01798325590789318,0.9932367205619812,0.01926465518772602
23,0.9950646162033081,0.01741255819797516,0.9942029118537903,0.019371986389160156
24,0.9951821565628052,0.016116663813591003,0.9942029118537903,0.013167125172913074
25,0.9967097640037537,0.013023396953940392,0.9932367205619812,0.017733709886670113
26,0.996827244758606,0.012013203464448452,0.9884058237075806,0.029991574585437775
27,0.9964747428894043,0.011947333812713623,0.9971014261245728,0.013275271281599998
28,0.996827244758606,0.010948621667921543,0.9932367205619812,0.01797579415142536
29,0.9961809515953064,0.012774358503520489,0.9951691031455994,0.016527678817510605
