epoch,accuracy,loss,val_accuracy,val_loss
0,0.6154524087905884,1.5092843770980835,0.8792270421981812,0.3849121034145355
1,0.9676851034164429,0.16298048198223114,0.9758453965187073,0.09458744525909424
2,0.9911868572235107,0.04690035432577133,0.9758453965187073,0.09457407891750336
3,0.9976498484611511,0.017335107550024986,0.9806763529777527,0.05987687408924103
4,0.9985311627388,0.011856785975396633,0.9855072498321533,0.046068090945482254
5,0.9982373714447021,0.008532296866178513,0.990338146686554,0.04374592378735542
6,0.9979435801506042,0.011586430482566357,0.9758453965187073,0.0830625519156456
7,0.9997062087059021,0.004673412069678307,0.9758453965187073,0.06197071075439453
8,0.9967685341835022,0.01095688994973898,0.9758453965187073,0.11785639077425003
9,0.9929494857788086,0.027074873447418213,0.9855072498321533,0.05325419828295708
10,0.9941245317459106,0.023367511108517647,0.966183602809906,0.18802432715892792
