epoch,accuracy,loss,val_accuracy,val_loss
0,0.918860137462616,0.2765996754169464,0.9700483083724976,0.11938824504613876
1,0.9806697964668274,0.06656279414892197,0.9797101616859436,0.0737229660153389
2,0.9862514734268188,0.04843992739915848,0.966183602809906,0.14651992917060852
3,0.9837250113487244,0.06451626121997833,0.991304337978363,0.03024592250585556
4,0.9912455677986145,0.03111717849969864,0.9971014261245728,0.01081711146980524
5,0.9911868572235107,0.03244691342115402,0.8966183662414551,0.8710803389549255
6,0.9916568994522095,0.034246671944856644,0.9884058237075806,0.057159941643476486
7,0.9915981292724609,0.03312668949365616,0.947826087474823,0.15924479067325592
8,0.9955934286117554,0.01613173447549343,0.9758453965187073,0.10394313186407089
9,0.9928907155990601,0.029763029888272285,0.9739130139350891,0.12157075852155685
