epoch,accuracy,loss,val_accuracy,val_loss
0,0.6833137273788452,1.0352295637130737,0.5603864789009094,6.140310287475586
1,0.9083431363105774,0.3055533468723297,0.8695651888847351,0.8254507184028625
2,0.9500587582588196,0.1753438264131546,0.9371980428695679,0.2603820860385895
3,0.9532902240753174,0.15923845767974854,0.9516907930374146,0.23802916705608368
4,0.9662162065505981,0.1166500449180603,0.9323671460151672,0.2659599781036377
5,0.9715040922164917,0.09711598604917526,0.9420289993286133,0.2487417459487915
6,0.9797297120094299,0.07486975193023682,0.8840579986572266,0.8160468339920044
7,0.9820799231529236,0.06172427162528038,0.9516907930374146,0.32859086990356445
8,0.9847238659858704,0.052313871681690216,0.9468598961830139,0.22811397910118103
9,0.9811986088752747,0.07177484780550003,0.9806763529777527,0.08689464628696442
10,0.9850175976753235,0.05386669561266899,0.9710144996643066,0.08844532072544098
11,0.9961809515953064,0.011715559288859367,0.990338146686554,0.0241184551268816
12,0.9879553318023682,0.04747241362929344,0.9227052927017212,0.35571426153182983
13,0.9803172945976257,0.06628770381212234,0.9758453965187073,0.08738835901021957
14,0.9817861318588257,0.08963631838560104,0.9371980428695679,0.3451606333255768
15,0.9841362833976746,0.0589592382311821,0.8599033951759338,1.077083706855774
16,0.9820799231529236,0.059339817613363266,0.966183602809906,0.17290696501731873
