epoch,accuracy,loss,val_accuracy,val_loss
0,0.3691539466381073,2.2114193439483643,0.6550724506378174,1.443507432937622
1,0.582021176815033,1.4340122938156128,0.7458937168121338,1.0445265769958496
2,0.6458871960639954,1.1733371019363403,0.7835748791694641,0.8696048855781555
3,0.6846650838851929,1.0373753309249878,0.8164251446723938,0.7579158544540405
4,0.711163341999054,0.9450320601463318,0.8299517035484314,0.6852735280990601
5,0.7271445393562317,0.8795726895332336,0.834782600402832,0.6350979208946228
6,0.7435957789421082,0.8267912268638611,0.8483091592788696,0.5919416546821594
7,0.75,0.7925492525100708,0.8502415418624878,0.5658537149429321
8,0.7591069340705872,0.7569748759269714,0.8763285279273987,0.5275628566741943
9,0.767978847026825,0.7230808138847351,0.8763285279273987,0.5109289288520813
10,0.7797884941101074,0.7008122205734253,0.8657004833221436,0.4941220283508301
11,0.783607542514801,0.6792356371879578,0.8743961453437805,0.4758451581001282
12,0.7883666157722473,0.6559798717498779,0.877294659614563,0.465824156999588
13,0.7970035076141357,0.6387519836425781,0.8714975714683533,0.4598561227321625
14,0.7980023622512817,0.6262732148170471,0.8724637627601624,0.4451802372932434
15,0.8027027249336243,0.6193289756774902,0.8811594247817993,0.4335286021232605
16,0.8089306950569153,0.6031161546707153,0.8821256160736084,0.4242595434188843
17,0.8110458254814148,0.5910570025444031,0.8792270421981812,0.42768242955207825
18,0.8150998950004578,0.5747436285018921,0.8850241303443909,0.4140339493751526
19,0.8156286478042603,0.5697126388549805,0.886956512928009,0.4064522385597229
20,0.820152759552002,0.5609773993492126,0.8811594247817993,0.4012281596660614
21,0.8215041160583496,0.5434691309928894,0.8830918073654175,0.3903268277645111
22,0.8259694576263428,0.5408900380134583,0.8840579986572266,0.3875432014465332
23,0.8333724737167358,0.5232659578323364,0.8898550868034363,0.37941262125968933
24,0.8309635519981384,0.5192516446113586,0.886956512928009,0.37827637791633606
25,0.8347238302230835,0.508307158946991,0.8937197923660278,0.36580976843833923
26,0.8385428786277771,0.5016914010047913,0.8917874693870544,0.37007689476013184
27,0.8421269059181213,0.4903278946876526,0.8946859836578369,0.36308085918426514
28,0.8439483046531677,0.47936317324638367,0.8927536010742188,0.35726577043533325
29,0.8442420959472656,0.4785156548023224,0.8908212780952454,0.3615754246711731
30,0.8483548760414124,0.47150102257728577,0.8995168805122375,0.3474780321121216
31,0.8514100909233093,0.4625328779220581,0.8995168805122375,0.34758689999580383
32,0.8477085828781128,0.4656706154346466,0.8927536010742188,0.3542628288269043
33,0.849118709564209,0.4587252736091614,0.895652174949646,0.34559208154678345
34,0.8547003269195557,0.44441553950309753,0.8966183662414551,0.3466196060180664
35,0.8586369156837463,0.43795639276504517,0.895652174949646,0.3455895483493805
36,0.8552879095077515,0.4422074556350708,0.8985507488250732,0.34039536118507385
37,0.8592832088470459,0.42632877826690674,0.8995168805122375,0.33846378326416016
38,0.8625146746635437,0.4264804720878601,0.8995168805122375,0.33605465292930603
39,0.8618096113204956,0.4227235019207001,0.8975845575332642,0.3359563946723938
40,0.8654524087905884,0.41338324546813965,0.9024154543876648,0.32867926359176636
41,0.8680963516235352,0.413083553314209,0.9062802195549011,0.3317118287086487
42,0.8663924932479858,0.40813112258911133,0.9004830718040466,0.33249378204345703
43,0.8689188957214355,0.40725332498550415,0.904347836971283,0.3265337646007538
44,0.8726791739463806,0.3855362832546234,0.9062802195549011,0.32302266359329224
45,0.8695064783096313,0.39007997512817383,0.8995168805122375,0.3236786425113678
46,0.8740893006324768,0.3871782124042511,0.8985507488250732,0.32718634605407715
47,0.8765569925308228,0.3769863247871399,0.9082125425338745,0.3186936676502228
48,0.8761457204818726,0.37639179825782776,0.9033816456794739,0.31844648718833923
49,0.8750293850898743,0.3723115026950836,0.9072463512420654,0.3253771960735321
