epoch,accuracy,loss,val_accuracy,val_loss
0,0.8948883414268494,0.4197298288345337,0.9893719553947449,0.0342128612101078
1,0.9960634708404541,0.018704088404774666,0.9922705292701721,0.022909000515937805
2,0.9980611205101013,0.009203234687447548,0.9951691031455994,0.024898573756217957
3,0.9981786012649536,0.008158574812114239,0.9874396324157715,0.041336674243211746
4,0.9992361664772034,0.003920040559023619,0.9980676174163818,0.007410881575196981
5,0.9981786012649536,0.006798241287469864,0.9971014261245728,0.007430198136717081
6,0.9992361664772034,0.0031348769553005695,0.9951691031455994,0.011649910360574722
7,0.9961809515953064,0.014159876853227615,0.9932367205619812,0.023062188178300858
8,0.9979435801506042,0.006937170401215553,0.9874396324157715,0.05457407608628273
9,0.9988836646080017,0.004718923941254616,0.9961352944374084,0.008305469527840614
